Course,Book_ID,Topic,Bookclub,Pseudonym,Message,CodePreliminary,Message_Time,Is_Answer,Page
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,"It is futuristic and addresses issues of health, communication, education.",Discussion,19.11.2020 19:21,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,"That, I like. ",Response,19.11.2020 19:21,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,"there may not be a cure, so may just need to accept and live with it. ",Discussion,19.11.2020 19:22,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,Perhaps,Discussion,19.11.2020 19:22,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,"however, living in fear will only keep us in bubbles waiting to pop.",Discussion,19.11.2020 19:22,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,"We may respond with duck and cover drills, or simply say I will do my best to prevent the spread and cotangent;",Discussion,19.11.2020 19:22,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,What do you mean by duck and cover drills?,Discussion,19.11.2020 19:23,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,the AR may be broadcasted within the screen hosted from the 'Cyber Congressional Library ,Discussion,19.11.2020 19:24,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,"Absolutely, ",Response,19.11.2020 19:24,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,"which reports Realtime vitals  such as temps  heart rate and eye movements.""",Discussion,19.11.2020 19:24,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,I call it HITS. Health Information Technology.,Discussion,19.11.2020 19:24,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,AR assets tagged by authorized users then submitted and hosted online for AR headgear systems to display the AR overlays.,Discussion,19.11.2020 19:24,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,Cool,Response,19.11.2020 19:25,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,back during the cold war USA was overly concerned with Nuclear weapons being launched from Cuba. ,External Material,19.11.2020 19:26,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,Schools were taught to duck and cover under their desks to protect from a Nuclear weapon. ,External Material,19.11.2020 19:26,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,seriously hiding under a desk will do literally nothing except enable you to kiss your pants good bye.,External Material,19.11.2020 19:26,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,"Ah, of course. I have heard of that...",Response,19.11.2020 19:27,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,futile attempts,General Comment,19.11.2020 19:28,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,W e are only prevent saliva based sneezes and coughs.,Discussion,19.11.2020 19:29,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,the Airborne COVID will stay floating in the air for 24-48 hours.,Discussion,19.11.2020 19:29,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-16,you may have noticed I am translating these suggestions down into the collaborative response panel,Logistics,19.11.2020 19:29,No,11
EDF6284 P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,edf-15,"there is just really not a lot we can do except feel good by wearing a paper mask that the CDC already stated does little, or nothing to prevent the spread of viral airborne particulates.",Discussion,19.11.2020 19:29,No,11
