Course,Book_ID,Topic,Bookclub,Pseudonym,Message,CodePreliminary,Message_Time,Is_Answer,Page,Response_Number
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Two,pim-06,she would send him to his death.,Content Discussion,20.10.2020 9:25,No,10,32
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Two,pim-06,"I would imagine,",Content Discussion,20.10.2020 9:25,No,10,32
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Two,pim-06,"given the two terrible choices,",Content Discussion,20.10.2020 9:25,No,10,32
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Two,pim-06,"more upset with the prospect of him belonging to another, and so it is clear,",Content Discussion,20.10.2020 9:25,No,10,32
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Two,pim-06,ima,Incomplete/Typo,20.10.2020 9:25,No,10,32
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Two,pim-06,"However, I also do not",Content Discussion,20.10.2020 9:25,No,10,32
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Two,pim-06, It could be argued that the informant is more guilty than the princess and is sent to show the kingdom the consequence of such behaviors.,Content Discussion,20.10.2020 9:26,No,10,32
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Two,pim-06,imagine this to be the catalyst that ends his idea of public punishment. ,Content Discussion,20.10.2020 9:26,No,10,32
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Two,pim-06,"Perhaps, instead of sending his daughter to the arena, he would send the person who gave her the information about the two doors instead.",Content Discussion,20.10.2020 9:26,No,10,32
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Two,pim-06,"(Sorry it came out as three separate messages! For some reason, it wouldn't post my full response at once.)",General Comment,20.10.2020 9:26,No,10,32
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Two,pim-06,Perhaps the top of this page (where we type and send messages) is for planning and the bottom (open white area) is for writing an end to the story? ,Instruction Question,21.10.2020 9:17,No,10,32
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Two,pim-06,and am open to other thoughts/suggestions.,General Comment,21.10.2020 9:17,No,10,32
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Two,pim-06,I'm overall a little confused by this entire module ,General Comment,21.10.2020 9:17,No,10,32
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Two,pim-06,"The more I think about this activity, the more I wonder if we are supposed to be collaboratively writing an end to the story. ",Assignment Instructions,21.10.2020 9:17,No,10,32
DigStorytelling P1,265,"What happens next?  ...and please tie it to design, in some way.",Book Club Two,pim-06,He could become extremely bored with nothing to do or look at.,Content Discussion,10.11.2020 13:18,No,8,12
DigStorytelling P1,265,"What happens next?  ...and please tie it to design, in some way.",Book Club Two,pim-06,"however, we could leave him in this minimalistic room for hours and hours. ",Content Discussion,10.11.2020 13:18,No,8,12
DigStorytelling P1,265,"What happens next?  ...and please tie it to design, in some way.",Book Club Two,pim-06,Haha the new designs you just added to the story could be people in the nude! ,Feedback,10.11.2020 13:18,No,8,12
DigStorytelling P1,265,"What happens next?  ...and please tie it to design, in some way.",Book Club Two,pim-06,"In the end, he could have the realization that minimalism isn't as great as Maier makes it out to be and could go on to sabotage the designer in some over-the-top stunt...",Content Discussion,10.11.2020 13:18,No,8,12
DigStorytelling P1,265,"What happens next?  ...and please tie it to design, in some way.",Book Club Two,pim-06,"We could have Maier leave again but the narrator, who is now used to this charade, isn't worried;",Content Discussion,10.11.2020 13:18,No,8,12
DigStorytelling P1,265,"What happens next?  ...and please tie it to design, in some way.",Book Club Two,pim-06,Sorry that my two ideas were so disconnected…,General Comment,10.11.2020 13:20,No,8,12
DigStorytelling P1,265,"What happens next?  ...and please tie it to design, in some way.",Book Club Two,pim-06,(I really enjoy reading but cannot come up with a plot for the life of me! Haha),General Comment,10.11.2020 13:20,No,8,12
DigStorytelling P1,265,"What happens next?  ...and please tie it to design, in some way.",Book Club Two,pim-06,So idea one is nude models and idea 2 is being locked in minimalism for way too long.,Content Discussion,10.11.2020 13:20,No,8,12
DigStorytelling P1,265,"What happens next?  ...and please tie it to design, in some way.",Book Club Two,pim-06,I pressed enter on accident and it submitted my response!,Logistics,10.11.2020 13:20,No,8,12
DigStorytelling P1,265,"What happens next?  ...and please tie it to design, in some way.",Book Club Two,pim-06,But I am game for any other suggestions!,Content Discussion,10.11.2020 13:20,No,8,12
DigStorytelling P1,265,"What happens next?  ...and please tie it to design, in some way.",Book Club Two,pim-06,Good work Rachel!,Feedback,11.11.2020 14:25,No,8,12
DigStorytelling P1,265,"What happens next?  ...and please tie it to design, in some way.",Book Club Two,pim-06,It's perfect! ,Feedback,11.11.2020 14:25,No,8,12
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Two,pim-06,"That sounds great, Meg! ",Feedback,21.10.2020 13:34,No,10,32
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Two,pim-06,Thanks for taking the lead on the first draft,Response,21.10.2020 13:34,No,10,32
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Two,pim-06,👍,Emoticon/Non-verbal,21.10.2020 13:34,No,10,32
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Two,pim-06,I’ll check in soon and add to it ,Logistics,21.10.2020 13:34,No,10,32
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Three,pim-09,uwgyeu,Incomplete/Typo,24.10.2020 18:48,No,10,33
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Three,pim-09,"Part 1: For this question, our team decided that the princess chose the door with the tiger. ",Content Discussion,24.10.2020 18:52,No,10,33
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Three,pim-09,"ha""",Incomplete/Typo,24.10.2020 18:52,No,10,33
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Three,pim-09,"This is based on the story's emphasis on the royal family's semi barbaric"" nature.",Content Discussion,24.10.2020 18:52,No,10,33
